GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1292361552,20260304,202603,2026,2026.1753,,,,,,,,,,,VAT,VATICAN,VAT,,,,,,,,0,40,40,4,1,1.0,3,1,3,-1.25,0,,,,,,,,4,"Sanaa, Sana', Yemen",YM,YM16,32956,15.3547,44.2067,-3191442,4,"Sanaa, Sana', Yemen",YM,YM16,32956,15.3547,44.2067,-3191442,20260304154500,"https://www.asianews.it/news-en/Martyred-nuns-of-Aden:-10-years-later,-still-seeds-of-peace-64964.html"
1292361554,20260304,202603,2026,2026.1753,,,,,,,,,,,ZAF,EASTERN CAPE,ZAF,,,,,,,,1,173,173,17,4,-5.0,15,1,10,-10.0977198697068,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260304154500,https://www.citizen.co.za/news/south-africa/courts/parolee-gets-25-years-for-raping-blind-woman-in-her-home/
1292361555,20260304,202603,2026,2026.1753,,,,,,,,,,,ZAF,FREE STATE,ZAF,,,,,,,,0,190,190,19,4,-10.0,5,1,5,-10.0977198697068,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260304154500,https://www.citizen.co.za/news/south-africa/courts/parolee-gets-25-years-for-raping-blind-woman-in-her-home/
1292361569,20260304,202603,2026,2026.1753,ARE,DUBAI,ARE,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,6,1,6,0.66518847006652,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,1,Israel,IS,IS,,31.5,34.75,IS,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292361570,20260304,202603,2026,2026.1753,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,2,1,2,0.66518847006652,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292361571,20260304,202603,2026,2026.1753,ARE,DUBAI,ARE,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,80,80,8,2,5.0,2,1,2,0.66518847006652,1,Israel,IS,IS,,31.5,34.75,IS,1,Iran,IR,IR,,32.0,53.0,IR,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.manchestereveningnews.co.uk/news/world-news/virgin-atlantic-riyadh-dubai-flights-33530580
1292361575,20260304,202603,2026,2026.1753,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,43,43,4,1,2.8,10,1,10,-5.0,4,"Fujairah, Al Fujayrah, United Arab Emirates",AE,AE04,149629,25.1164,56.3414,-782158,4,"Fujairah, Al Fujayrah, United Arab Emirates",AE,AE04,149629,25.1164,56.3414,-782158,4,"Fujairah, Al Fujayrah, United Arab Emirates",AE,AE04,149629,25.1164,56.3414,-782158,20260304154500,https://oilprice.com/Latest-Energy-News/World-News/Iran-Claims-It-Has-Complete-Control-Over-Strait-of-Hormuz.html
1292361578,20260304,202603,2026,2026.1753,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-1.03030303030303,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,0,,,,,,,,4,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20260304154500,https://krdo.com/news/2026/03/04/closed-airports-empty-skies-what-travelers-impacted-by-middle-east-air-disruptions-need-to-know/
1292361610,20260304,202603,2026,2026.1753,BHR,MANAMA,BHR,,,,,,,,BGDGOV,BANGLADESH,BGD,,,,,GOV,,,1,10,10,1,1,0.0,6,1,6,-8.43373493975904,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,1,Bangladesh,BG,BG,,24.0,90.0,BG,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20260304154500,https://www.newsofbahrain.com/bahrain/127870.html
1292361611,20260304,202603,2026,2026.1753,BHR,BAHRAIN,BHR,,,,,,,,BGDGOV,BANGLADESH,BGD,,,,,GOV,,,1,10,10,1,1,0.0,2,1,2,-8.43373493975904,1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20260304154500,https://www.newsofbahrain.com/bahrain/127870.html
1292361616,20260304,202603,2026,2026.1753,BHSGOV,JAMES SMITH,BHS,,,,,GOV,,,GOV,GOVERNMENT,,,,,,GOV,,,0,20,20,2,1,3.0,10,1,10,-3.35570469798657,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.birminghammail.co.uk/news/cost-of-living/brits-urged-one-thing-offset-33530480
1292361622,20260304,202603,2026,2026.1753,BUS,AIRLINE,,,,,,BUS,,,,,,,,,,,,,1,36,36,3,1,4.0,8,1,8,0.43668122270742,4,"Frinton, Essex, United Kingdom",UK,UKE4,40108,51.8333,1.25,-2596568,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.clactonandfrintongazette.co.uk/news/national/uk-today/25907024.wizz-air-suspends-flights-middle-east-march-15/
1292361627,20260304,202603,2026,2026.1753,BUS,TANKER,,,,,,BUS,,,,,,,,,,,,,1,45,45,4,1,5.0,5,1,5,-4.23076923076923,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,0,,,,,,,,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,20260304154500,https://indianexpress.com/article/business/crude-tanker-rates-go-through-the-roof-amid-west-asia-conflict-10564844/
1292361636,20260304,202603,2026,2026.1753,BUS,BUSINESS,,,,,,BUS,,,,,,,,,,,,,1,120,120,12,3,-4.0,10,1,10,0.0,1,Bahrain,BA,BA,,26.0,50.5,BA,0,,,,,,,,1,Bahrain,BA,BA,,26.0,50.5,BA,20260304154500,https://www.bbc.co.uk/news/articles/c99jjr7d40yo
1292361642,20260304,202603,2026,2026.1753,BUS,PRODUCER,,,,,,BUS,,,EUR,EUROPE,EUR,,,,,,,,1,12,12,1,1,-0.4,10,1,10,-1.50442477876106,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,1,Qatar,QA,QA,,25.5,51.25,QA,20260304154500,https://peakoil.com/production/u-s-oil-and-gas-exporters-cant-fill-middle-east-supply-gap-as-hormuz-crisis-deepens
1292361657,20260304,202603,2026,2026.1753,CAN,CANADA,CAN,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,1,1,1,-4.1522491349481,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,0,,,,,,,,1,Syria,SY,SY,,35.0,38.0,SY,20260304154500,https://www.castanetkamloops.net/news/Canada/601802/Mother-urges-Canada-to-swiftly-repatriate-her-son-after-reported-transfer-to-Iraq
1292361664,20260304,202603,2026,2026.1753,CAN,CANADIAN,CAN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,42,42,4,1,1.9,2,1,2,-2.92134831460675,1,Egypt,EG,EG,,27.0,30.0,EG,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,1,Egypt,EG,EG,,27.0,30.0,EG,20260304154500,https://www.castanetkamloops.net/news/Canada/601813/Canada-secures-limited-seats-on-commercial-flights-from-Lebanon-as-conflict-widens
1292361667,20260304,202603,2026,2026.1753,CAN,CANADIAN,CAN,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,1,1,1,-6.63176265270506,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.upi.com/Top_News/World-News/2026/03/04/Spain-Canada-set-out-Iran-war-stances/2511772628375/
1292361669,20260304,202603,2026,2026.1753,CAN,CANADA,CAN,,,,,,,,UAFUAF,TERRORIST,,,,,,UAF,UAF,,0,112,112,11,3,-2.0,2,1,2,-4.1522491349481,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,1,Syria,SY,SY,,35.0,38.0,SY,1,Syria,SY,SY,,35.0,38.0,SY,20260304154500,https://www.castanetkamloops.net/news/Canada/601802/Mother-urges-Canada-to-swiftly-repatriate-her-son-after-reported-transfer-to-Iraq
1292361712,20260304,202603,2026,2026.1753,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,5,1,5,-4.23076923076923,4,"Yanbu, Al Madinah, Saudi Arabia",SA,SA05,25311,24.0891,38.0637,-3101071,0,,,,,,,,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19.0,39.5,-2037160,20260304154500,https://indianexpress.com/article/business/crude-tanker-rates-go-through-the-roof-amid-west-asia-conflict-10564844/
1292361741,20260304,202603,2026,2026.1753,COP,DEPUTY,,,,,,COP,,,,,,,,,,,,,1,10,10,1,1,0.0,5,1,5,-3.77358490566037,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.jagonews24.com/en/international/news/90546
1292361760,20260304,202603,2026,2026.1753,COP,DEPUTY,,,,,,COP,,,MED,TELEVISION,,,,,,MED,,,1,1124,112,11,3,-2.0,1,1,1,-3.77358490566037,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.jagonews24.com/en/international/news/90546
1292361767,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,PSE,GAZA,PSE,,,,,,,,1,40,40,4,1,1.0,2,1,2,-2.50783699059561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361769,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,PSEGOV,PALESTINIAN,PSE,,,,,GOV,,,1,46,46,4,1,7.0,2,1,2,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361770,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,PSEGOV,PALESTINIAN,PSE,,,,,GOV,,,1,46,46,4,1,7.0,1,1,1,-2.50783699059561,1,Oman,MU,MU,,21.0,57.0,MU,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361771,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,TUR,TURKISH,TUR,,,,,,,,1,46,46,4,1,7.0,4,1,4,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361772,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,TURGOV,TURKISH,TUR,,,,,GOV,,,1,46,46,4,1,7.0,4,1,4,-2.50783699059561,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361773,20260304,202603,2026,2026.1753,COPGOV,DEPUTY,,,,,,COP,GOV,,TURGOV,TURKEY,TUR,,,,,GOV,,,1,46,46,4,1,7.0,2,1,2,-2.50783699059561,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,4,"Anadolu, Turkey (general), Turkey",TU,TU00,28356,39.0,35.0,-735281,20260304154500,https://www.aa.com.tr/en/asia-pacific/russia-launches-consultations-with-iraq-palestine-turkiye-amid-us-israel-iran-conflict/3850111
1292361778,20260304,202603,2026,2026.1753,CRM,PERPETRATOR,,,,,,CRM,,,,,,,,,,,,,1,1821,182,18,4,-9.0,4,1,4,-10.0977198697068,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260304154500,https://www.citizen.co.za/news/south-africa/courts/parolee-gets-25-years-for-raping-blind-woman-in-her-home/
1292361783,20260304,202603,2026,2026.1753,CRM,PERPETRATOR,,,,,,CRM,,,EGY,EGYPT,EGY,,,,,,,,1,1821,182,18,4,-9.0,1,1,1,-10.0977198697068,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260304154500,https://www.citizen.co.za/news/south-africa/courts/parolee-gets-25-years-for-raping-blind-woman-in-her-home/
1292361803,20260304,202603,2026,2026.1753,CVL,VOTER,,,,,,CVL,,,ISR,ISRAEL,ISR,,,,,,,,1,51,51,5,1,3.4,1,1,1,-2.93757649938801,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,18316,32.0667,34.7667,-781545,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260304154500,https://www.presstv.ir/Detail/2026/02/27/764806/modi-israel-visit-shows-morality-no-longer-guides-india-foreign-policy-journalist
1292361814,20260304,202603,2026,2026.1753,CVL,CIVILIAN,,,,,,CVL,,,USAMIL,THE US,USA,,,,,MIL,,,1,130,130,13,3,-4.4,5,1,5,-2.67857142857143,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764950/IRGC-says-dismantled-US-radar-in-Qatar-attacked-destroyer-in-Indian-Ocean
1292361815,20260304,202603,2026,2026.1753,CVL,THE POOR,,,,,,CVL,,,VAT,VATICAN,VAT,,,,,,,,0,40,40,4,1,1.0,3,1,3,-1.25,4,"Sanaa, Sana', Yemen",YM,YM16,32956,15.3547,44.2067,-3191442,4,"Sanaa, Sana', Yemen",YM,YM16,32956,15.3547,44.2067,-3191442,4,"Sanaa, Sana', Yemen",YM,YM16,32956,15.3547,44.2067,-3191442,20260304154500,"https://www.asianews.it/news-en/Martyred-nuns-of-Aden:-10-years-later,-still-seeds-of-peace-64964.html"
1292361816,20260304,202603,2026,2026.1753,CYPGOV,CYPRUS,CYP,,,,,GOV,,,LBN,LEBANESE,LBN,,,,,,,,0,172,172,17,4,-5.0,1,1,1,-8.28924162257495,4,"Akrotiri, Perifereia Notiou Aigaiou, Greece",GR,GR61,16709,36.3584,25.3959,-813565,1,Cyprus,CY,CY,,35.0,33.0,CY,1,Cyprus,CY,CY,,35.0,33.0,CY,20260304154500,https://pmnewsnigeria.com/2026/03/04/iran-tried-to-kill-president-trump-as-u-s-vows-to-deliver-death-and-destruction-from-the-sky/
1292361817,20260304,202603,2026,2026.1753,CYPGOV,CYPRUS,CYP,,,,,GOV,,,LBN,LEBANESE,LBN,,,,,,,,0,172,172,17,4,-5.0,7,1,7,-8.28924162257495,1,Cyprus,CY,CY,,35.0,33.0,CY,1,Lebanon,LE,LE,,33.833333,35.833333,LE,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260304154500,https://pmnewsnigeria.com/2026/03/04/iran-tried-to-kill-president-trump-as-u-s-vows-to-deliver-death-and-destruction-from-the-sky/
1292361820,20260304,202603,2026,2026.1753,DEU,MUNICH,DEU,,,,,,,,,,,,,,,,,,0,42,42,4,1,1.9,2,1,2,-2.49294449670743,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.presstv.ir/Detail/2026/02/14/764052/the-munich-paradox-a-security-forums-embrace-of-war-advocates-under-the-guise-of-dialogue%20class=hover-effect
1292361824,20260304,202603,2026,2026.1753,DEU,MUNICH,DEU,,,,,,,,,,,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-2.49294449670743,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.presstv.ir/Detail/2026/02/14/764052/the-munich-paradox-a-security-forums-embrace-of-war-advocates-under-the-guise-of-dialogue%20class=hover-effect
1292361826,20260304,202603,2026,2026.1753,DEU,GERMANY,DEU,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,90,90,9,2,-2.0,1,1,1,-2.49294449670743,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.presstv.ir/Detail/2026/02/14/764052/the-munich-paradox-a-security-forums-embrace-of-war-advocates-under-the-guise-of-dialogue%20class=hover-effect
1292361831,20260304,202603,2026,2026.1753,DEU,MUNICH,DEU,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-2.49294449670743,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260304154500,https://www.presstv.ir/Detail/2026/02/14/764052/the-munich-paradox-a-security-forums-embrace-of-war-advocates-under-the-guise-of-dialogue%20class=hover-effect
1292361836,20260304,202603,2026,2026.1753,DJI,DJIBOUTI,DJI,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-1.50442477876106,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19.0,39.5,-2037160,0,,,,,,,,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19.0,39.5,-2037160,20260304154500,https://peakoil.com/production/u-s-oil-and-gas-exporters-cant-fill-middle-east-supply-gap-as-hormuz-crisis-deepens
1292361837,20260304,202603,2026,2026.1753,DJI,DJIBOUTI,DJI,,,,,,,,,,,,,,,,,,0,10,10,1,1,0.0,2,1,2,-1.50442477876106,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,25312,19.0,39.5,-2037160,0,,,,,,,,1,Iran,IR,IR,,32.0,53.0,IR,20260304154500,https://peakoil.com/production/u-s-oil-and-gas-exporters-cant-fill-middle-east-supply-gap-as-hormuz-crisis-deepens
1292361848,20260304,202603,2026,2026.1753,EDU,PROFESSOR,,,,,,EDU,,,,,,,,,,,,,1,10,10,1,1,0.0,4,1,4,-6.45161290322581,4,"Queen Elizabeth National Park, Buhweju, Uganda",UG,UGE6,18585,-0.25,30.1864,-1734850,0,,,,,,,,1,Egypt,EG,EG,,27.0,30.0,EG,20260304154500,https://www.thesun.co.uk/health/38404784/school-trips-bat-cave-marburg-kills-victims-pandemic/
1292361851,20260304,202603,2026,2026.1753,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,14,14,1,1,0.0,1,1,1,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,0,,,,,,,,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292361863,20260304,202603,2026,2026.1753,EDU,SCHOOL,,,,,,EDU,,,GOV,FOREIGN MINIST,,,,,,GOV,,,0,14,14,1,1,0.0,1,1,1,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292361865,20260304,202603,2026,2026.1753,EDU,STUDENT,,,,,,EDU,,,IRN,IRANIAN,IRN,,,,,,,,1,14,14,1,1,0.0,2,1,2,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292361866,20260304,202603,2026,2026.1753,EDU,ECONOMIST,,,,,,EDU,,,IRN,IRAN,IRN,,,,,,,,0,20,20,2,1,3.0,2,1,2,-1.52284263959391,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260304154500,https://timesca.com/middle-east-conflict-tests-central-asias-trade-routes-and-energy-security/
1292361867,20260304,202603,2026,2026.1753,EDU,ECONOMIST,,,,,,EDU,,,IRN,IRAN,IRN,,,,,,,,0,20,20,2,1,3.0,2,1,2,-1.52284263959391,1,Turkmenistan,TX,TX,,40.0,60.0,TX,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,20260304154500,https://timesca.com/middle-east-conflict-tests-central-asias-trade-routes-and-energy-security/
1292361868,20260304,202603,2026,2026.1753,EDU,ECONOMIST,,,,,,EDU,,,IRN,IRAN,IRN,,,,,,,,0,20,20,2,1,3.0,1,1,1,-1.52284263959391,1,Turkmenistan,TX,TX,,40.0,60.0,TX,4,"Bandar Abbas, Hormozgan, Iran",IR,IR11,40896,27.1865,56.2808,-3055107,1,Turkmenistan,TX,TX,,40.0,60.0,TX,20260304154500,https://timesca.com/middle-east-conflict-tests-central-asias-trade-routes-and-energy-security/
1292361869,20260304,202603,2026,2026.1753,EDU,SCHOOL,,,,,,EDU,,,IRN,IRANIAN,IRN,,,,,,,,0,43,43,4,1,2.8,4,2,4,-4.386957181901,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260304154500,https://www.wkyufm.org/news/2026-03-04/the-u-s-sinks-irans-ships-and-slams-its-missile-launchers-as-the-war-enters-day-5
1292361870,20260304,202603,2026,2026.1753,EDU,STUDENT,,,,,,EDU,,,IRNEDU,IRANIAN,IRN,,,,,EDU,,,1,14,14,1,1,0.0,3,1,3,-10.6100795755968,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,4,"Minab, Sistan va Baluchestan, Iran",IR,IR04,41051,25.7893,61.1025,293743,20260304154500,https://www.presstv.ir/Detail/2026/03/04/764951/Another-girls-school-targeted-in-US-Israeli-attacks-on-Iran
1292361877,20260304,202603,2026,2026.1753,EGY,ALEXANDRIA,EGY,,,,,,,,,,,,,,,,,,1,173,173,17,4,-5.0,3,1,3,-10.0977198697068,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260304154500,https://www.citizen.co.za/news/south-africa/courts/parolee-gets-25-years-for-raping-blind-woman-in-her-home/
