icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
500205,MEA368,San Marino,29.1476,32.1882,9456.42,258.48,143.91,False,2026-03-04 18:05:56
500213,MEA242,San Marino,36.4303,27.2879,10660.38,254.29,104.29,False,2026-03-04 18:05:56
4b0280,EZS21KJ,Switzerland,30.3043,31.1605,10972.8,195.09,316.92,False,2026-03-04 18:05:56
5001e5,MEA1429,San Marino,31.8293,31.3364,10370.82,212.25,354.99,False,2026-03-04 18:05:56
151da1,AFL913,Russian Federation,32.6729,31.0765,10363.2,200.38,346.04,False,2026-03-04 18:05:56
42475f,VPCCC,United Kingdom,28.8298,33.3728,11582.4,185.83,306.33,False,2026-03-04 18:05:56
4844b8,BFY408R,Kingdom of the Netherlands,34.7577,27.4093,13106.4,227.09,323.75,False,2026-03-04 18:05:56
151e25,TYA6102,Russian Federation,37.4243,31.1284,10363.2,221.6,25.43,False,2026-03-04 18:05:56
32b406,KAYI0003,Italy,40.6713,27.0198,9906.0,119.12,86.04,False,2026-03-04 18:05:56
7105b0,SVA835,Saudi Arabia,22.6002,49.5212,11574.78,219.7,274.03,False,2026-03-04 18:05:56
151d89,AFL2143,Russian Federation,40.0504,37.9194,10668.0,205.18,55.83,False,2026-03-04 18:05:56
4007f9,BAW169,United Kingdom,41.3127,45.2629,10668.0,257.53,108.76,False,2026-03-04 18:05:56
7105a5,KNE634,Saudi Arabia,41.3772,42.5639,10965.18,233.59,260.62,False,2026-03-04 18:05:56
151d72,AZV948,Russian Federation,29.3342,32.6218,10363.2,200.65,304.87,False,2026-03-04 18:05:56
151d8a,AFL427,Russian Federation,40.1353,37.2112,10668.0,210.88,65.5,False,2026-03-04 18:05:56
151d9e,AFL420,Russian Federation,38.5795,31.8344,10668.0,233.75,206.4,False,2026-03-04 18:05:56
896272,DUB4,United Arab Emirates,23.354,49.0135,11887.2,291.16,93.34,False,2026-03-04 18:05:56
440bab,AOJ77E,Austria,30.0006,31.5431,14325.6,210.32,304.23,False,2026-03-04 18:05:56
4bab2d,THY7QW,Turkey,40.8147,25.0609,9753.6,217.8,265.39,False,2026-03-04 18:05:56
4bab55,TKJ9TW,Turkey,41.0248,39.6938,358.14,80.73,112.48,False,2026-03-04 18:05:56
4bab56,TKJ94F,Turkey,38.8589,29.8924,9144.0,213.78,254.79,False,2026-03-04 18:05:56
4bb27a,THY24S,Turkey,40.93,28.4202,1188.72,122.41,117.53,False,2026-03-04 18:05:56
4bb28e,THY69L,Turkey,41.2333,28.708,182.88,67.41,358.69,False,2026-03-04 18:05:56
4bb274,THY3PC,Turkey,31.2844,31.1684,8511.54,243.83,170.9,False,2026-03-04 18:05:56
4bb282,THY7BH,Turkey,41.3526,28.8034,952.5,114.72,34.4,False,2026-03-04 18:05:56
896401,ABY168,United Arab Emirates,26.4554,49.2002,5615.94,172.03,249.89,False,2026-03-04 18:05:56
70c106,OMA2123,Oman,34.6562,27.7021,10972.8,202.37,331.28,False,2026-03-04 18:05:56
70c104,OMA168,Oman,38.4252,29.8749,11887.2,243.87,162.06,False,2026-03-04 18:05:56
70c11f,OMA166,Oman,34.4087,30.895,11887.2,244.0,177.95,False,2026-03-04 18:05:56
4c80a5,CYP312,Cyprus,36.6166,27.2912,11582.4,206.5,293.18,False,2026-03-04 18:05:56
4bb0f0,THY62Y,Turkey,41.8476,31.0068,9006.84,247.15,94.42,False,2026-03-04 18:05:56
896309,UAE46,United Arab Emirates,35.517,25.9357,10668.0,270.8,143.11,False,2026-03-04 18:05:56
896312,UAE1X,United Arab Emirates,35.8991,25.577,11277.6,269.16,142.85,False,2026-03-04 18:05:56
89630e,UAE5GU,United Arab Emirates,35.851,25.6215,10668.0,267.72,142.89,False,2026-03-04 18:05:56
70c0e0,OMA406,Oman,29.9774,31.6623,2430.78,150.24,135.14,False,2026-03-04 18:05:56
